HDOP,x,y,time,timestamp,altid,slope,sin_aspect,elevation,cos_aspect,veg_class,used
1.6,673414.4392,4577858.224,18991230,11/1/2014,P053,23.1109,1.4251,2095.04,0.0948,Herbaceous - shrub-steppe,1
1.6,603546.7187,4609840.715,18991230,10/6/2014,P053,8.943,1.45,2013.42,0.107,Herbaceous - shrub-steppe,1
1.6,674415.1729,4577364.532,18991230,11/6/2014,P053,32.8617,1.453,1962.01,0.1085,Herbaceous - shrub-steppe,1
1.6,657439.0813,4601039.278,18991230,10/13/2014,P053,18.8178,0.536,2089.98,0.1141,Herbaceous - shrub-steppe,1
1.6,673493.7344,4578428.895,18991230,10/22/2015,P053,15.5879,1.4862,2093.76,0.1261,Herbaceous - shrub-steppe,1
1.6,674179.6744,4577163.359,18991230,11/5/2014,P053,17.6236,1.4878,2039.5,0.127,Herbaceous - shrub-steppe,1
1.6,674437.7178,4577471.72,18991230,10/29/2014,P053,40.036,0.4267,2005.93,0.1806,Herbaceous - shrub-steppe,1
1.6,692359.6035,4568809.635,18991230,10/26/2015,P053,18.6985,0.4176,2033.64,0.1871,Herbaceous - shrub-steppe,1
1.6,662460.0617,4588697.243,18991230,10/21/2014,P053,13.413,0.3694,2146.71,0.2239,Herbaceous - shrub-steppe,1
1.6,673064.9608,4578363.109,18991230,10/22/2015,P053,12.7786,1.6566,2156.88,0.2457,Herbaceous - shrub-steppe,1
1.6,674343.9865,4577190.633,18991230,10/27/2014,P053,22.125,1.8009,1990.46,0.4012,Herbaceous - shrub-steppe,1
1.6,671848.4915,4580728.135,18991230,10/24/2014,P053,15.7666,1.8091,2099.32,0.4123,Herbaceous - shrub-steppe,1
1.6,674437.9046,4577463.948,18991230,11/9/2014,P053,38.1245,0.1458,2002.56,0.4801,Herbaceous - shrub-steppe,1
1.6,671022.9947,4581377.36,18991230,10/21/2015,P053,6.0373,0.1449,2120.44,0.4815,Herbaceous - shrub-steppe,1
1.6,670784.4566,4581485.045,18991230,10/20/2015,P053,26.3035,1.8553,2160.5,0.4819,Herbaceous - shrub-steppe,1
1.6,662449.9014,4589967.794,18991230,10/21/2014,P053,10.302,0.0964,2249.67,0.5716,Herbaceous - shrub-steppe,1
1.6,674334.4871,4577202.625,18991230,10/30/2014,P053,17.7507,0.0931,1987.7,0.5786,Herbaceous - shrub-steppe,1
1.6,674331.0062,4577208.096,18991230,11/9/2014,P053,17.7507,0.0931,1989.17,0.5786,Herbaceous - shrub-steppe,1
1.6,674331.0062,4577208.096,18991230,11/10/2014,P053,17.7507,0.0931,1989.17,0.5786,Herbaceous - shrub-steppe,1
1.6,603748.6073,4609936.909,18991230,10/6/2014,P053,19.8203,1.9176,1995.87,0.6024,Herbaceous - shrub-steppe,1
1.6,674010.823,4578093.569,18991230,11/10/2014,P053,14.1128,1.942,2066.59,0.6643,Herbaceous - shrub-steppe,1
1.6,656345.6714,4602279.549,18991230,10/13/2014,P053,12.9147,1.9867,2129.91,0.8371,Herbaceous - shrub-steppe,1
1.6,674334.6205,4577197.074,18991230,11/8/2014,P053,22.5133,0.0119,1991.35,0.8462,Herbaceous - shrub-steppe,1
1.6,608576.4137,4611979.425,18991230,10/8/2015,P053,13.4058,0.0024,2050.05,0.9313,Herbaceous - shrub-steppe,1
1.6,658847.3828,4598783.034,18991230,10/18/2014,P053,16.2838,0.0003,2209.21,0.9751,Herbaceous - shrub-steppe,1
1.6,624537.0062,4609439.92,18991230,10/8/2014,P053,11.2653,0.0001,2001.11,0.9879,Herbaceous - shrub-steppe,1
1.6,677906.6802,4576971.586,18991230,10/23/2015,P053,18.2134,0,1998.93,1.0071,Herbaceous - shrub-steppe,1
1.6,670757.0377,4581512.17,18991230,10/23/2014,P053,14.5664,1.9819,2170.69,1.1892,Herbaceous - shrub-steppe,1
1.6,674299.5561,4577122.912,18991230,11/8/2014,P053,19.3328,1.98,2021.64,1.1989,Herbaceous - shrub-steppe,1
1.6,673970.5456,4576979.49,18991230,11/6/2014,P053,9.3327,0.0208,2049.96,1.2031,Herbaceous - shrub-steppe,1
1.6,670890.1851,4581437.547,18991230,10/20/2015,P053,11.8264,1.9789,2151.68,1.2042,Herbaceous - shrub-steppe,1
1.6,659824.6041,4597063.986,18991230,10/18/2014,P053,10.0088,0.0374,2232.26,1.2709,Herbaceous - shrub-steppe,1
1.6,626861.0443,4608260.03,18991230,10/11/2015,P053,16.5114,1.9512,2083.76,1.3085,Herbaceous - shrub-steppe,1
1.6,658485.5556,4600052.5,18991230,10/15/2014,P053,20.0571,0.0705,2160.7,1.3688,Herbaceous - shrub-steppe,1
1.6,627252.0478,4608441.309,18991230,10/11/2015,P053,24.2827,1.9034,2147.82,1.4289,Herbaceous - shrub-steppe,1
1.6,659774.017,4597010.657,18991230,10/19/2014,P053,25.475,1.9012,2251.93,1.4334,Herbaceous - shrub-steppe,1
1.6,674428.8323,4577458.176,18991230,10/27/2014,P053,30.8013,0.1128,1996.73,1.4615,Herbaceous - shrub-steppe,1
1.6,661240.371,4593828.569,18991230,10/19/2014,P053,10.6277,0.1778,2479.02,1.5691,Herbaceous - shrub-steppe,1
1.6,659241.6879,4598354.074,18991230,10/18/2014,P053,14.2179,0.1968,2224.56,1.5957,Herbaceous - shrub-steppe,1
1.6,674447.3409,4577419.739,18991230,11/7/2014,P053,27.7971,1.6598,1995.43,1.7515,Herbaceous - shrub-steppe,1
1.6,674056.8516,4576802.706,18991230,11/2/2014,P053,11.8312,0.3468,1999.83,1.7572,Herbaceous - shrub-steppe,1
1.6,658726.9728,4599512.406,18991230,10/16/2014,P053,21.9363,1.6288,2246.72,1.7776,Herbaceous - shrub-steppe,1
1.6,629738.8769,4609277.656,18991230,10/9/2014,P053,10.5948,0.466,2071.03,1.8455,Herbaceous - shrub-steppe,1
1.6,636792.4726,4608049.048,18991230,10/13/2015,P053,15.9185,0.4755,2000.4,1.8514,Herbaceous - shrub-steppe,1
1.6,703747.8196,4534812.91,18991230,11/2/2015,P053,14.0052,0.5368,2679.67,1.8863,Herbaceous - shrub-steppe,1
1.6,672520.9457,4580782.987,18991230,10/21/2015,P053,30.2443,1.3949,2035.72,1.9187,Herbaceous - shrub-steppe,1
1.6,672524.9696,4580789.748,18991230,10/21/2015,P053,30.2443,1.3949,2042.77,1.9187,Herbaceous - shrub-steppe,1
1.6,661708.0834,4592601.574,18991230,10/18/2015,P053,26.1935,1.2605,2313.3,1.9655,Herbaceous - shrub-steppe,1
1.6,604729.5072,4609399.235,18991230,10/5/2014,P053,14.944,0.7622,2017.25,1.9713,Herbaceous - shrub-steppe,1
1.6,672512.5544,4580783.899,18991230,10/21/2015,P053,26.9018,1.2272,2035.72,1.9739,Herbaceous - shrub-steppe,1
1.6,658538.5193,4599959.246,18991230,10/17/2014,P053,20.1843,1.2201,2135.34,1.9755,Herbaceous - shrub-steppe,1
1.6,674261.3994,4576828.72,18991230,10/28/2014,P053,29.0832,1.1659,1989.08,1.9861,Herbaceous - shrub-steppe,1
1.6,703746.1358,4534812.864,18991230,11/2/2015,P053,11.6041,0.8396,2681.07,1.9871,Herbaceous - shrub-steppe,1
1.6,673891.3311,4576895.386,18991230,11/5/2014,P053,20.1015,1.1244,2054.54,1.9922,Herbaceous - shrub-steppe,1
1.6,661215.7937,4593806.914,18991230,10/20/2014,P053,6.696,1.0795,2477.83,1.9968,Herbaceous - shrub-steppe,1
1.6,658856.8276,4598733.256,18991230,10/18/2014,P053,14.2652,0.9718,2201.4,1.9996,Herbaceous - shrub-steppe,1
1.6,673964.4621,4576953.794,18991230,11/5/2014,P053,18.0405,1.0126,2042.73,0.0001,Open tree canopy,1
1.6,673955.3211,4576985.79,18991230,11/5/2014,P053,7.3789,1.3864,2049.73,0.0777,Open tree canopy,1
1.6,661737.9434,4592536.704,18991230,10/18/2015,P053,25.7355,1.7934,2281.74,0.3912,Open tree canopy,1
1.6,604902.505,4609533.907,18991230,10/5/2014,P053,30.8205,1.7589,2012.1,1.6512,Open tree canopy,1
1.6,698673.8388,4558747.287,18991230,10/28/2015,P053,20.4081,0.6669,2208.87,1.9429,Open tree canopy,1
1.6,603343.3461,4609615.69,18991230,10/6/2014,P053,13.6828,0.8642,2074.31,0.0093,Shrubland,1
1.6,674419.7697,4577486.841,18991230,11/7/2014,P053,39.0382,0.7679,1999.19,0.0273,Shrubland,1
1.6,705941.7616,4547779.555,18991230,10/30/2015,P053,6.2545,0.6163,2036.86,0.0766,Shrubland,1
1.6,618676.7389,4611453.001,18991230,10/9/2015,P053,17.9972,1.4675,2003.48,0.116,Shrubland,1
1.6,674035.0146,4578027.496,18991230,11/1/2014,P053,22.6143,1.5221,2043.5,0.1471,Shrubland,1
1.6,674123.0824,4577986.284,18991230,11/10/2014,P053,12.2502,1.7807,2031.03,0.3751,Shrubland,1
1.6,674427.9495,4577390.39,18991230,11/9/2014,P053,42.3526,0.1888,1978.28,0.4152,Shrubland,1
1.6,628303.0738,4608903.135,18991230,10/9/2014,P053,19.4624,1.812,1990.39,0.4164,Shrubland,1
1.6,707002.8068,4550085.066,18991230,11/15/2014,P053,4.328,0.1589,2021.87,0.4592,Shrubland,1
1.6,636309.0408,4607916.578,18991230,10/13/2015,P053,9.8837,0.0934,2126.39,0.578,Shrubland,1
1.6,702704.6386,4553026.99,18991230,10/28/2015,P053,15.7483,1.9463,2156.32,0.6766,Shrubland,1
1.6,636260.8306,4607953.427,18991230,10/10/2014,P053,1.2548,1.9766,2120.87,0.7848,Shrubland,1
1.6,674435.7334,4577519.441,18991230,10/30/2014,P053,31.3552,1.9999,2013.45,1.0128,Shrubland,1
1.6,674380.89,4577467.022,18991230,11/7/2014,P053,27.0095,1.9458,1973.08,1.3247,Shrubland,1
1.6,674440.0566,4577339.58,18991230,11/9/2014,P053,45.6619,0.0816,1965.35,1.3957,Shrubland,1
1.6,677576.5818,4577251.231,18991230,10/23/2015,P053,17.7157,1.8726,1981.87,1.4885,Shrubland,1
1.6,674340.5831,4577646.018,18991230,10/27/2014,P053,40.4818,1.8642,1986.33,1.5031,Shrubland,1
1.6,674051.1916,4578051.213,18991230,11/10/2014,P053,21.0806,1.8514,2051.08,1.5245,Shrubland,1
1.6,655214.7952,4603340.325,18991230,10/12/2014,P053,6.7978,1.6998,2054.06,1.7143,Shrubland,1
1.6,702223.5376,4554620.323,18991230,11/14/2014,P053,14.9972,1.6687,2187.69,1.7436,Shrubland,1
1.6,702635.399,4552917.295,18991230,10/29/2015,P053,15.6713,0.3877,2127.15,1.7907,Shrubland,1
1.6,674528.5189,4577421.691,18991230,11/8/2014,P053,27.78,0.5899,2050.12,1.912,Shrubland,1
1.6,674046.8673,4577952.239,18991230,11/1/2014,P053,24.983,0.755,2027,1.9695,Shrubland,1
1.6,674015.9058,4576833.94,18991230,11/3/2014,P053,23.5712,0.8052,2019.5,1.9809,Shrubland,1
1.6,646542.757,4606407.431,18991230,10/11/2014,P053,0.7887,1.166,1874.7,1.9861,Shrubland,1
1.6,674005.6495,4576842.581,18991230,11/3/2014,P053,22.1038,0.8704,2025.3,1.9916,Shrubland,1
1.5,658462.3628,4600461.879,18991230,10/16/2015,P053,25.698,0.9892,2156.83,0.0001,Herbaceous - shrub-steppe,1
1.5,662221.1544,4592300.938,18991230,10/19/2015,P053,23.507,1.0518,2134.84,0.0013,Herbaceous - shrub-steppe,1
1.5,636246.0218,4607943.15,18991230,10/13/2015,P053,2.6043,0.9044,2121,0.0046,Herbaceous - shrub-steppe,1
1.5,673953.3474,4578395.465,18991230,10/26/2014,P053,5.6227,0.8785,2058.43,0.0074,Herbaceous - shrub-steppe,1
1.5,658496.5991,4600574.824,18991230,10/14/2014,P053,22.6056,1.1509,2110.08,0.0115,Herbaceous - shrub-steppe,1
1.5,658847.5052,4598777.483,18991230,10/17/2014,P053,15.9544,1.1675,2207.75,0.0141,Herbaceous - shrub-steppe,1
1.5,671836.647,4580910.039,18991230,10/25/2014,P053,21.6331,1.2188,2101.6,0.0242,Herbaceous - shrub-steppe,1
1.5,661532.4917,4592906.452,18991230,10/17/2015,P053,22.6345,0.6848,2370.78,0.051,Herbaceous - shrub-steppe,1
1.5,629380.7804,4609264.534,18991230,10/9/2014,P053,5.169,0.6151,1998.97,0.0771,Herbaceous - shrub-steppe,1
1.5,662454.4373,4588687.119,18991230,10/21/2014,P053,11.315,0.5433,2144.12,0.1104,Herbaceous - shrub-steppe,1
1.5,661601.7404,4592761.373,18991230,10/18/2015,P053,28.0225,1.5826,2377.95,0.1872,Herbaceous - shrub-steppe,1
1.5,658630.4605,4599725.778,18991230,10/17/2014,P053,17.7863,1.6143,2197.98,0.2109,Herbaceous - shrub-steppe,1
1.5,673538.959,4578323.331,18991230,10/22/2015,P053,16.5581,1.7482,2073.31,0.3366,Herbaceous - shrub-steppe,1
1.5,657435.5508,4601048.088,18991230,10/13/2014,P053,15.3311,0.2347,2088.13,0.3563,Herbaceous - shrub-steppe,1
1.5,662593.91,4588730.244,18991230,10/21/2014,P053,5.5295,1.7757,2157.24,0.3688,Herbaceous - shrub-steppe,1
1.5,663345.9378,4588708.313,18991230,10/21/2014,P053,26.0347,1.8306,2259.72,0.4432,Herbaceous - shrub-steppe,1
1.5,670789.9982,4581462.958,18991230,10/20/2015,P053,19.4895,0.11,2156.46,0.5441,Herbaceous - shrub-steppe,1
1.5,674494.9793,4577284.244,18991230,10/28/2014,P053,43.8243,0.0916,1981.66,0.5819,Herbaceous - shrub-steppe,1
1.5,678728.9792,4577315.069,18991230,11/12/2014,P053,11.8314,0.042,2060.02,0.7132,Herbaceous - shrub-steppe,1
1.5,658391.8491,4600442.556,18991230,10/14/2014,P053,15.4324,1.958,2170.11,0.7132,Herbaceous - shrub-steppe,1
1.5,700407.5247,4559160.22,18991230,11/13/2014,P053,13.3415,0.0185,2166.59,0.8083,Herbaceous - shrub-steppe,1
1.5,674333.7302,4577199.274,18991230,10/30/2014,P053,22.5133,0.0119,1987.7,0.8462,Herbaceous - shrub-steppe,1
1.5,631532.7537,4610158.806,18991230,10/9/2014,P053,14.6473,0.002,2116.23,0.9368,Herbaceous - shrub-steppe,1
1.5,658558.6908,4599990.793,18991230,10/16/2014,P053,13.7361,1.9973,2148.18,1.0735,Herbaceous - shrub-steppe,1
1.5,672888.4159,4580219.634,18991230,10/22/2015,P053,20.6093,1.9562,2122.64,1.2927,Herbaceous - shrub-steppe,1
1.5,670732.9651,4581503.827,18991230,10/23/2014,P053,9.8083,1.9262,2174.71,1.3771,Herbaceous - shrub-steppe,1
1.5,674282.354,4577106.947,18991230,10/28/2014,P053,14.9492,1.9084,2027.87,1.4182,Herbaceous - shrub-steppe,1
1.5,658574.6075,4599912.276,18991230,10/16/2015,P053,34.6893,1.8986,2158.74,1.4388,Herbaceous - shrub-steppe,1
1.5,652949.147,4604319.291,18991230,10/15/2015,P053,17.6013,0.1148,1982.64,1.4653,Herbaceous - shrub-steppe,1
1.5,692356.444,4568833.994,18991230,10/27/2015,P053,20.1096,1.8584,2032.6,1.5131,Herbaceous - shrub-steppe,1
1.5,624432.1899,4609670.218,18991230,10/10/2015,P053,14.1655,0.1791,1976.06,1.5711,Herbaceous - shrub-steppe,1
1.5,674408.0365,4577522.108,18991230,10/29/2014,P053,35.1471,0.1831,2004.29,1.5768,Herbaceous - shrub-steppe,1
1.5,604725.229,4609406.946,18991230,10/5/2014,P053,15.9963,0.1988,2017.25,1.5984,Herbaceous - shrub-steppe,1
1.5,673042.638,4578421.454,18991230,10/23/2015,P053,19.4525,0.2767,2176.42,1.6906,Herbaceous - shrub-steppe,1
1.5,661172.717,4593940.362,18991230,10/19/2014,P053,12.0896,0.279,2455.91,1.6929,Herbaceous - shrub-steppe,1
1.5,673236.7309,4578217.239,18991230,10/25/2014,P053,24.8117,0.2834,2117.43,1.6975,Herbaceous - shrub-steppe,1
1.5,631909.4198,4610111.293,18991230,10/10/2014,P053,21.2744,1.7095,2199.46,1.7047,Herbaceous - shrub-steppe,1
1.5,674149.5475,4576918.24,18991230,11/5/2014,P053,17.7452,0.3035,2037.73,1.7175,Herbaceous - shrub-steppe,1
1.5,631468.6358,4610156.522,18991230,10/9/2014,P053,0.9635,1.647,2109.06,1.7625,Herbaceous - shrub-steppe,1
1.5,674348.6671,4577971.705,18991230,11/11/2014,P053,31.3321,1.6383,2033.61,1.7698,Herbaceous - shrub-steppe,1
1.5,692356.1637,4568812.877,18991230,10/26/2015,P053,18.8674,1.6382,2033.64,1.7699,Herbaceous - shrub-steppe,1
1.5,659834.8383,4597091.983,18991230,10/18/2014,P053,10.6793,1.6085,2227.67,1.7936,Herbaceous - shrub-steppe,1
1.5,629451.0177,4609251.361,18991230,10/9/2014,P053,15.998,1.532,2005.2,1.8467,Herbaceous - shrub-steppe,1
1.5,658594.9956,4599896.062,18991230,10/15/2014,P053,18.1478,1.5241,2166.85,1.8517,Herbaceous - shrub-steppe,1
1.5,658541.6155,4600008.19,18991230,10/16/2014,P053,22.8945,0.5308,2152.64,1.8831,Herbaceous - shrub-steppe,1
1.5,657194.3502,4601317.188,18991230,10/13/2014,P053,20.7539,1.4507,2104.28,1.8927,Herbaceous - shrub-steppe,1
1.5,657194.3017,4601319.409,18991230,10/13/2014,P053,20.7539,1.4507,2104.28,1.8927,Herbaceous - shrub-steppe,1
1.5,636780.6595,4608056.598,18991230,10/13/2015,P053,7.0287,1.4233,2001.49,1.906,Herbaceous - shrub-steppe,1
1.5,657085.1845,4601310.363,18991230,10/14/2014,P053,10.5792,1.3766,2138.71,1.9264,Herbaceous - shrub-steppe,1
1.5,661913.6431,4592339.582,18991230,10/18/2015,P053,19.1012,0.7537,2217.05,1.9692,Herbaceous - shrub-steppe,1
1.5,659821.4607,4597092.797,18991230,10/18/2014,P053,13.4014,1.1603,2230.47,1.9871,Herbaceous - shrub-steppe,1
1.5,674484.4576,4577408.412,18991230,10/30/2014,P053,39.9484,1.1502,2014.06,1.9887,Herbaceous - shrub-steppe,1
1.5,673896.4858,4576889.955,18991230,11/5/2014,P053,20.1015,1.1244,2051.46,1.9922,Herbaceous - shrub-steppe,1
1.5,674065.5406,4576789.583,18991230,11/2/2014,P053,20.4852,0.9196,1998.28,1.9968,Herbaceous - shrub-steppe,1
1.5,658583.9062,4599906.926,18991230,10/16/2015,P053,26.804,1.0133,2163.86,1.9999,Herbaceous - shrub-steppe,1
1.5,674381.437,4576747.175,18991230,10/28/2014,P053,37.5607,0.9373,1982.79,0.002,Open tree canopy,1
1.5,673951.775,4576959.044,18991230,11/6/2014,P053,20.3087,1.2693,2047.69,0.0369,Open tree canopy,1
1.5,674084.8288,4576823.373,18991230,11/3/2014,P053,16.6206,1.3292,2000.34,0.0558,Open tree canopy,1
1.5,658611.4082,4599870.875,18991230,10/17/2014,P053,24.2285,1.41,2175.97,0.0879,Open tree canopy,1
1.5,674366.8665,4577144.525,18991230,10/27/2014,P053,27.3205,1.8408,1994.01,0.4586,Open tree canopy,1
1.5,629444.7933,4609226.816,18991230,10/9/2014,P053,22.5296,1.9675,2008.81,1.2528,Open tree canopy,1
1.5,618673.371,4611455.166,18991230,10/9/2015,P053,19.2751,1.0041,2004.07,0,Shrubland,1
1.5,705595.3305,4550442.077,18991230,11/15/2014,P053,7.8046,0.9793,2140.41,0.0002,Shrubland,1
1.5,703301.0977,4553822.432,18991230,11/14/2014,P053,22.428,1.1076,2220.52,0.0058,Shrubland,1
1.5,636278.518,4607943.766,18991230,10/10/2014,P053,6.1387,0.8308,2120.93,0.0144,Shrubland,1
1.5,674539.9584,4577294.213,18991230,11/10/2014,P053,34.0593,0.6651,2006.14,0.0578,Shrubland,1
1.5,674217.1041,4578080.745,18991230,11/11/2014,P053,16.827,1.3407,2005.77,0.0598,Shrubland,1
1.5,674511.4608,4577434.612,18991230,10/31/2014,P053,37.4573,0.5632,2040.66,0.1004,Shrubland,1
1.5,691638.4562,4570847.129,18991230,10/25/2015,P053,22.759,1.7143,2171.99,0.3001,Shrubland,1
1.5,674550.937,4577464.444,18991230,11/8/2014,P053,10.9619,0.2468,2058.32,0.3422,Shrubland,1
1.5,674209.6326,4577136.306,18991230,10/31/2014,P053,17.9844,0.2038,2033.82,0.395,Shrubland,1
1.5,705067.3934,4539789.501,18991230,11/16/2014,P053,18.0637,0.1808,2404.12,0.4265,Shrubland,1
1.5,674396.4557,4578003.958,18991230,11/11/2014,P053,16.528,0.1144,2059.5,0.5356,Shrubland,1
1.5,704970.0078,4539537.897,18991230,10/31/2015,P053,18.8789,0.0796,2370.65,0.609,Shrubland,1
1.5,674187.8274,4576823.622,18991230,10/28/2014,P053,28.3171,0.0117,2000.96,1.1522,Shrubland,1
1.5,674460.7329,4577524.485,18991230,10/30/2014,P053,20.5945,1.9741,2031.38,1.2261,Shrubland,1
1.5,674422.78,4577535.793,18991230,10/29/2014,P053,30.5408,1.9476,2010.85,1.3196,Shrubland,1
1.5,674497.1282,4577543.135,18991230,11/12/2014,P053,22.8813,1.9344,2043.93,1.3563,Shrubland,1
1.5,691829.5518,4570085.553,18991230,11/13/2014,P053,21.7229,0.2124,2183.29,1.6162,Shrubland,1
1.5,674237.5486,4578205.656,18991230,11/10/2014,P053,22.3,1.6571,2025.33,1.7538,Shrubland,1
1.5,674492.5352,4577629.674,18991230,11/12/2014,P053,21.3904,0.3588,2062.85,1.7674,Shrubland,1
1.5,674444.6435,4577427.451,18991230,10/27/2014,P053,28.8143,0.4686,1995.43,1.8471,Shrubland,1
1.5,674529.3558,4577421.711,18991230,11/8/2014,P053,27.78,0.5899,2050.12,1.912,Shrubland,1
1.5,648116.3671,4606719.581,18991230,10/11/2014,P053,1.7504,1.1062,1885.51,1.9944,Shrubland,1
1.5,674013.9924,4576843.892,18991230,11/3/2014,P053,22.7791,1.0761,2023.51,1.9971,Shrubland,1
1.5,674007.9474,4576851.523,18991230,11/3/2014,P053,19.7217,0.988,2028.32,1.9999,Shrubland,1
1.4,705268.8259,4537762.927,18991230,11/1/2015,P053,28.4427,1.7871,2549.03,0.3831,Closed tree canopy,1
1.4,668435.8596,4583480.723,18991230,10/23/2014,P053,12.9452,0.2926,2082.01,0.2932,Herbaceous - grassland,1
1.4,670464.9875,4582045.179,18991230,10/23/2014,P053,10.7417,0.1074,2128.98,0.5492,Herbaceous - grassland,1
1.4,669474.8637,4582339.662,18991230,10/20/2015,P053,14.8011,0.0998,2150.37,0.5646,Herbaceous - grassland,1
1.4,670492.9262,4582031.395,18991230,10/23/2014,P053,24.8701,2,2128.67,0.9961,Herbaceous - grassland,1
1.4,669475.1753,4582326.339,18991230,10/20/2015,P053,16.1518,0.1279,2151.72,1.4894,Herbaceous - grassland,1
1.4,666825.6441,4586010.625,18991230,10/22/2014,P053,18.0986,0.5817,2098.97,1.9083,Herbaceous - grassland,1
1.4,692459.7525,4568605.63,18991230,10/27/2015,P053,21.5587,1.2117,1987.42,1.9774,Herbaceous - grassland,1
1.4,658383.2877,4600452.365,18991230,10/14/2014,P053,17.3681,0.9829,2165.38,0.0001,Herbaceous - shrub-steppe,1
1.4,673172.2368,4578077.95,18991230,10/26/2014,P053,23.7277,1.075,2101.54,0.0028,Herbaceous - shrub-steppe,1
1.4,658419.336,4600520.917,18991230,10/14/2014,P053,13.6552,1.0942,2139.68,0.0044,Herbaceous - shrub-steppe,1
1.4,673951.0766,4578385.412,18991230,10/26/2014,P053,13.2562,1.1061,2059.34,0.0056,Herbaceous - shrub-steppe,1
1.4,672818.3132,4580807.844,18991230,10/21/2015,P053,18.3848,0.8161,2132.21,0.017,Herbaceous - shrub-steppe,1
1.4,673999.8205,4577085.726,18991230,11/5/2014,P053,22.8324,1.2554,2077.43,0.0332,Herbaceous - shrub-steppe,1
1.4,661315.6494,4593674.736,18991230,10/20/2014,P053,12.5863,1.3607,2459.59,0.0673,Herbaceous - shrub-steppe,1
1.4,672501.7678,4580850.295,18991230,10/21/2015,P053,36.3411,0.6261,2046.45,0.0725,Herbaceous - shrub-steppe,1
1.4,626491.7308,4608029.178,18991230,10/8/2014,P053,11.2853,0.5882,2036.56,0.0887,Herbaceous - shrub-steppe,1
1.4,607789.0158,4610780.428,18991230,10/6/2014,P053,10.7428,0.5464,2122.72,0.1088,Herbaceous - shrub-steppe,1
1.4,658602.9714,4599912.9,18991230,10/17/2014,P053,32.613,0.5212,2155.34,0.1221,Herbaceous - shrub-steppe,1
1.4,670683.3557,4581549.315,18991230,10/20/2015,P053,21.3432,1.5088,2166.41,0.1391,Herbaceous - shrub-steppe,1
1.4,673519.2616,4578341.745,18991230,10/22/2015,P053,16.3754,1.5649,2081.71,0.1748,Herbaceous - shrub-steppe,1
1.4,658381.9452,4600513.43,18991230,10/15/2014,P053,23.5599,1.5949,2144.86,0.1962,Herbaceous - shrub-steppe,1
1.4,626861.5346,4608326.675,18991230,10/11/2015,P053,13.6712,1.6134,2091.31,0.2102,Herbaceous - shrub-steppe,1
1.4,673974.5474,4577546.14,18991230,11/2/2014,P053,19.9219,0.3749,2046.96,0.2195,Herbaceous - shrub-steppe,1
1.4,678175.7967,4576993.74,18991230,10/24/2015,P053,7.5895,1.6824,1996.85,0.2691,Herbaceous - shrub-steppe,1
1.4,663370.9116,4588749.978,18991230,10/21/2014,P053,18.7756,0.273,2280.31,0.3134,Herbaceous - shrub-steppe,1
1.4,674109.6163,4577744.897,18991230,11/1/2014,P053,37.2763,1.7677,1997.23,0.3592,Herbaceous - shrub-steppe,1
1.4,674878.773,4577446.786,18991230,11/12/2014,P053,14.6645,1.7816,2019.05,0.3762,Herbaceous - shrub-steppe,1
1.4,670795.4868,4581478.639,18991230,10/20/2015,P053,20.2324,0.1935,2153.58,0.4088,Herbaceous - shrub-steppe,1
1.4,658500.6124,4600468.275,18991230,10/16/2015,P053,25.3321,0.134,2149.42,0.4999,Herbaceous - shrub-steppe,1
1.4,659827.7701,4597071.832,18991230,10/18/2014,P053,8.6501,0.1335,2229.99,0.5008,Herbaceous - shrub-steppe,1
1.4,703642.8851,4534403.351,18991230,11/2/2015,P053,20.8721,1.9343,2676.27,0.6435,Herbaceous - shrub-steppe,1
1.4,607777.1561,4610793.576,18991230,10/6/2014,P053,9.3043,1.9539,2121.01,0.6997,Herbaceous - shrub-steppe,1
1.4,674279.4813,4578063.358,18991230,11/11/2014,P053,33.5781,1.9629,2026.44,0.7301,Herbaceous - shrub-steppe,1
1.4,674337.1846,4577194.913,18991230,10/30/2014,P053,22.5133,0.0119,1991.35,0.8462,Herbaceous - shrub-steppe,1
1.4,674537.8473,4577173.075,18991230,10/28/2014,P053,29.1611,0.0018,1966.32,0.9401,Herbaceous - shrub-steppe,1
1.4,658561.0713,4599996.399,18991230,10/16/2014,P053,22.6484,1.999,2151.75,0.9557,Herbaceous - shrub-steppe,1
