altid,LMT_Date,LMT_Time,DOP,elevation,slope,sin_aspect,cos_aspect,veg_class,used
20044,6/24/2016,8:00,1.6,1608.81,125.139,0.0964845,1.42856,Shrubland,1
20044,6/24/2016,12:00,3.8,1608.81,125.139,0.0964845,1.42856,Shrubland,1
20038_17,4/13/2017,0:00,7,2030.12,95.9985,1.97471,0.776548,Shrubland,1
20038_17,4/13/2017,4:00,3.8,2005.69,84.7383,0.0497793,1.31158,Open Tree Canopy,1
20038_17,4/13/2017,8:00,2.2,1980.33,140.745,0.181041,0.426148,Shrubland,1
20038_17,4/13/2017,12:00,2,1982.66,159.851,0.951345,1.99882,Shrubland,1
20038_17,4/13/2017,16:00,2.6,2059.32,84.8671,0.334728,0.253399,Open Tree Canopy,1
20038_17,5/2/2017,16:00,3,2131.34,69.2468,0.426721,1.81936,Open Tree Canopy,1
20038_17,5/2/2017,20:00,4.6,2140.34,108.929,1.68697,0.273313,Herbaceous-Shrub Steppe,1
20038_17,5/3/2017,4:00,5.6,1963.8,62.5074,0.548382,1.89221,Open Tree Canopy,1
20038_17,5/3/2017,8:00,3.8,1936.59,70.7015,0.0704991,1.36882,Herbaceous-Shrub Steppe,1
20038_17,5/3/2017,12:01,3.4,1931.37,75.1292,0.586613,1.91056,Herbaceous-Shrub Steppe,1
20038_17,5/3/2017,16:00,3.6,2018.03,83.4016,0.0699793,1.36751,Shrubland,1
20038_17,5/7/2017,4:00,2.2,1792.84,108.485,0.339641,1.75095,Shrubland,1
20038_17,5/7/2017,8:00,1.6,1881.75,33.423,0.499694,0.134152,Shrubland,1
20038_17,5/8/2017,4:00,2.4,2104.07,100.852,0.719402,0.0401745,Shrubland,1
20038_17,5/8/2017,16:00,2.8,2152.64,72.9584,0.0444233,1.29474,Herbaceous-Shrub Steppe,1
22951,4/14/2017,4:00,3.2,1703.51,84.7534,1.65811,0.247076,Shrubland,1
22951,4/25/2017,4:00,3.4,1796.66,99.6284,1.00231,2.68E-06,Shrubland,1
22951,4/25/2017,8:00,4.4,1794.6,110.33,0.534355,0.115028,Shrubland,1
22951,4/25/2017,12:00,4.2,1794.6,110.33,0.534355,0.115028,Shrubland,1
22951,4/26/2017,4:01,3.4,1793.44,130.182,0.685172,0.0508512,Shrubland,1
22951,5/6/2017,20:00,4.4,1978.13,68.8645,1.56133,1.82759,Shrubland,1
22951,5/7/2017,0:01,6.6,1896.77,75.3645,0.529864,1.88259,Shrubland,1
22951,5/7/2017,12:02,14.8,2073.69,66.275,1.71545,1.69867,Open Tree Canopy,1
22952,5/8/2017,4:00,4.6,2113.41,148.374,0.0413736,1.28467,Shrubland,1
22952,5/8/2017,8:00,4.6,2113.41,148.374,0.0413736,1.28467,Shrubland,1
22952,5/9/2017,16:00,4.4,2131.81,148.24,0.966988,0.000545025,Open Tree Canopy,1
22952,5/10/2017,0:01,4.8,2018.09,93.436,1.98958,1.144,Open Tree Canopy,1
22953,5/7/2017,8:00,2,1885.9,85.4645,1.38912,0.0788126,Shrubland,1
22953,5/8/2017,16:00,4.2,2100.39,76.471,0.0571828,0.66669,Open Tree Canopy,1
20015,5/24/2016,20:00,3.4,1729.22,69.1411,0.589624,1.91192,Shrubland,1
20015,5/25/2016,0:00,9.8,1860.31,63.1521,0.0179921,1.18884,Shrubland,1
20015,6/2/2016,16:00,3,1699.02,25.4133,1.93923,0.656715,Shrubland,1
20015,6/2/2016,20:00,2.2,1700.8,26.5335,1.30508,1.95233,Shrubland,1
20015,6/5/2016,16:00,2.4,1712.52,66.5914,0.00637054,1.1127,Shrubland,1
20015,6/5/2016,20:00,2.2,1719.87,63.5732,0.0694819,1.36625,Shrubland,1
20015,6/7/2016,0:00,4.6,1643.26,85.8416,0.289627,1.70383,Shrubland,1
20015,6/7/2016,4:00,2,1643.97,47.3886,1.22644,0.0259757,Shrubland,1
20015,6/7/2016,8:00,2,1643.97,47.3886,1.22644,0.0259757,Shrubland,1
20015,6/7/2016,12:00,4.2,1629.03,64.4192,1.2348,0.0279553,Shrubland,1
20015,6/10/2016,4:00,6.4,1641.27,66.0728,1.23809,1.97124,Shrubland,1
20022,5/28/2016,16:00,2.6,1705.69,48.1136,1.83056,1.55694,Shrubland,1
20022,5/28/2016,20:00,4.4,1698.48,35.521,1.06023,0.00181574,Shrubland,1
20022,5/29/2016,20:00,1.6,1704.62,20.6763,0.0915259,0.582059,Shrubland,1
20022,6/5/2016,20:00,2.2,1703.23,38.1498,0.131417,0.504457,Shrubland,1
20022,6/7/2016,0:00,2.2,1608.81,14.0669,1.41492,1.90986,Shrubland,1
20022,6/7/2016,4:00,1.4,1633.13,55.2367,0.936065,0.00204593,Shrubland,1
20022,6/7/2016,8:00,4,1644.8,72.0414,1.44673,1.89467,Shrubland,1
20022,6/7/2016,12:00,4.2,1637.5,44.78,1.0229,0.00026226,Shrubland,1
20022,6/7/2016,16:00,3,1647.73,75.3045,1.56637,0.175851,Shrubland,1
20022,6/7/2016,20:00,2.2,1630.61,64.7476,1.37828,0.0743106,Shrubland,1
20022,6/21/2016,20:00,2.4,1685.52,44.6287,1.33454,0.0576167,Shrubland,1
20034,5/29/2016,20:00,2.2,1706.72,33.5015,0.633931,1.93059,Shrubland,1
20034,5/30/2016,0:02,6.6,1785,83.1943,1.80105,0.401404,Shrubland,1
20034,5/31/2016,4:00,2,1896.61,65.3115,0.420684,0.184897,Shrubland,1
20034,6/2/2016,16:00,2.2,1696.57,33.6999,1.45051,1.89277,Shrubland,1
20034,6/2/2016,20:00,2.2,1698.16,21.8323,0.745526,1.96708,Shrubland,1
20034,6/5/2016,16:01,3.8,1741.19,40.5348,1.99825,0.940845,Shrubland,1
20034,6/5/2016,20:00,2.2,1699.02,25.4133,1.93923,0.656715,Shrubland,1
20034,6/6/2016,20:00,3.4,1699.02,25.4133,1.93923,0.656715,Shrubland,1
20034,6/7/2016,0:00,2.2,1600.33,37.744,0.265868,1.67901,Shrubland,1
20034,6/7/2016,20:00,2.6,1638.42,70.6227,0.0482534,0.693115,Shrubland,1
20034,6/21/2016,4:00,1.6,1630,65.8019,1.6897,0.275905,Shrubland,1
20034,6/21/2016,16:00,2.6,1649.3,56.1089,1.17525,1.98452,Shrubland,1
20034,6/22/2016,4:00,2.4,1854.04,56.3501,0.0586395,1.3374,Shrubland,1
20034,6/22/2016,8:00,1.8,1881.16,54.846,1.86456,0.497465,Shrubland,1
20034,6/22/2016,12:00,3,1888.56,71.0092,1.52757,0.150486,Shrubland,1
20034,6/22/2016,20:00,2,1878.97,40.2058,0.230615,0.361215,Shrubland,1
20038,5/2/2016,0:01,5,2011.07,55.0966,0.988509,1.99993,Shrubland,1
20038,5/2/2016,4:00,2.8,2086.33,259.293,0.15906,1.54113,Open Tree Canopy,1
20038,5/2/2016,8:00,2.8,2057.45,131.929,0.0109965,1.14789,Open Tree Canopy,1
20038,5/2/2016,12:00,3.2,2086.33,259.293,0.15906,1.54113,Open Tree Canopy,1
20038,5/2/2016,16:00,5.6,2118.57,95.3214,0.430182,1.82177,Shrubland,1
20038,5/2/2016,20:01,3.4,2093.22,322.82,1.99978,0.978882,Shrubland,1
20038,5/3/2016,4:00,3.6,2127.94,19.4568,0.0791396,1.38989,Shrubland,1
20038,5/3/2016,8:00,2,2134.2,104.19,1.22E-05,1.00493,Shrubland,1
20038,5/3/2016,12:00,3.4,2127.94,19.4568,0.0791396,1.38989,Shrubland,1
20038,5/3/2016,16:00,8,2118.72,15.1454,1.85941,1.51129,Shrubland,1
20038,5/4/2016,8:00,3.8,2033.96,230.559,1.84761,0.469387,Shrubland,1
20038,5/4/2016,16:00,5,2048.77,82.6121,0.0810479,0.605631,Shrubland,1
20038,5/5/2016,20:00,3.6,2036.38,112.562,1.70132,0.28715,Shrubland,1
20038,5/6/2016,16:01,3,2041.1,21.96,0.670037,0.0560062,Open Tree Canopy,1
20038,5/6/2016,20:01,5.2,2042.68,40.4207,1.94031,0.659684,Herbaceous-Shrub Steppe,1
20038,5/7/2016,16:00,4.8,2062.96,104.753,0.0911757,1.41718,Shrubland,1
20038,5/8/2016,0:01,3.6,2151.42,106.92,1.83215,1.55455,Shrubland,1
20038,5/8/2016,4:00,2,2150.99,89.096,0.482884,0.144085,Open Tree Canopy,1
20038,5/8/2016,8:02,3.2,2158.03,84.5106,0.552847,0.105542,Herbaceous-Shrub Steppe,1
20038,5/8/2016,12:00,3.4,2129.86,128.777,1.95417,1.29925,Shrubland,1
20038,5/8/2016,16:00,3.8,2147.46,155.093,0.232,0.35955,Shrubland,1
20038,5/10/2016,0:02,5.8,2081.62,124.885,0.0263861,1.2282,Open Tree Canopy,1
20038,5/10/2016,20:00,4.6,2059.19,80.0937,0.937244,1.99803,Open Tree Canopy,1
20038,5/12/2016,0:00,3.6,2136.51,66.4463,0.777131,0.0251517,Open Tree Canopy,1
20038,5/13/2016,4:00,4.6,2033.76,51.3599,1.86393,1.50361,Herbaceous-Shrub Steppe,1
20038,5/13/2016,16:01,3.4,2044.34,37.9455,0.185315,1.5799,Shrubland,1
20038,5/13/2016,20:03,5.8,2037.87,12.7002,1.38699,1.92208,Herbaceous-Shrub Steppe,1
20038,5/16/2016,0:00,4.4,2092.38,85.0615,1.62804,1.77818,Herbaceous-Shrub Steppe,1
20038,5/16/2016,20:00,3.2,2026.02,44.0133,1.04539,0.00103056,Shrubland,1
20044,5/24/2016,20:00,3.4,1740.57,52.3579,1.02816,1.9996,Shrubland,1
20044,5/25/2016,4:00,2.2,1896.51,53.7256,1.42127,1.90693,Open Tree Canopy,1
20044,5/25/2016,8:00,2,1896.51,53.7256,1.42127,1.90693,Open Tree Canopy,1
20044,5/25/2016,12:00,2.2,1906.5,96.6987,1.84763,1.53058,Shrubland,1
20044,5/30/2016,20:00,1.8,1706.43,21.5498,0.0377334,0.727891,Shrubland,1
20044,6/4/2016,20:00,2.6,1704.52,29.7917,1.88049,1.47407,Shrubland,1
20044,6/7/2016,0:00,2.2,1635.13,61.9558,1.48999,0.128271,Shrubland,1
20044,6/7/2016,4:00,1.8,1640.21,60.2133,1.79992,1.60011,Shrubland,1
20044,6/7/2016,8:00,2,1640.21,60.2133,1.79992,1.60011,Shrubland,1
20044,6/7/2016,12:00,1.6,1626.7,57.6928,0.673519,0.0547964,Shrubland,1
20044,6/7/2016,16:00,2,1630.78,66.0666,0.0886129,0.58845,Shrubland,1
20044,6/7/2016,20:00,3,1636.76,58.5651,0.261184,0.326093,Shrubland,1
20044,6/11/2016,8:00,3.2,1582.33,51.1599,1.78537,1.61903,Shrubland,1
20044,6/22/2016,0:00,5.2,1706.43,21.5498,0.0377334,0.727891,Shrubland,1
20044,6/23/2016,0:00,1.4,1608.81,14.0669,1.41492,1.90986,Shrubland,1
20044,6/23/2016,4:00,2,1640.21,60.2133,1.79992,1.60011,Shrubland,1
20044,6/23/2016,8:00,2,1640.21,60.2133,1.79992,1.60011,Shrubland,1
20044,6/23/2016,12:00,2,1640.21,60.2133,1.79992,1.60011,Shrubland,1
20044,6/24/2016,16:00,2.2,1638.42,70.6227,0.0482534,0.693115,Shrubland,1
20044,6/24/2016,20:00,1.6,1581.38,31.9285,1.66249,1.74907,Shrubland,1
20038_17,4/12/2017,20:00,4.6,2092.38,85.0615,1.62804,1.77818,Herbaceous-Shrub Steppe,1
20038_17,4/13/2017,20:00,2.8,2042.6,25.9914,0.0065195,1.114,Shrubland,1
20038_17,5/7/2017,12:00,2.2,1898.04,56.4734,1.29058,1.95685,Open Tree Canopy,1
20038_17,5/7/2017,16:01,2.2,1894.13,78.1571,1.99806,1.06233,Shrubland,1
20038_17,5/7/2017,20:00,3.8,2006.4,78.864,1.94064,0.660594,Shrubland,1
20038_17,5/8/2017,0:00,4,2087.06,28.2053,1.5318,1.84687,Shrubland,1
22951,4/15/2017,16:00,3.4,1894.13,78.1571,1.99806,1.06233,Shrubland,1
22951,4/24/2017,20:00,4.8,1919.04,24.8612,0.15625,0.463263,Shrubland,1
22951,4/25/2017,16:00,2.6,1884.63,93.647,0.00493741,0.900751,Shrubland,1
22951,5/6/2017,16:00,4,2032.51,71.5755,0.732122,1.96345,Shrubland,1
22952,5/8/2017,0:00,4.2,2165.51,64.7951,1.67829,0.265207,Sparsely Vegetated,1
22952,5/9/2017,0:00,2.2,2097.49,69.1569,1.42078,1.90716,Shrubland,1
22952,5/9/2017,12:01,3.4,2193.21,79.9846,1.14382,1.9896,Shrubland,1
22953,5/8/2017,0:00,4,2068.24,38.4705,0.31004,0.276153,Shrubland,1
20015,5/30/2016,20:00,2.2,1719.71,35.859,0.856914,0.0102897,Shrubland,1
20015,6/6/2016,0:00,2.4,1670.96,49.944,1.4937,0.130366,Shrubland,1
20015,6/6/2016,20:01,5.4,1583.41,27.772,1.99998,1.00573,Shrubland,1
20022,5/29/2016,16:00,2.2,1756.66,33.0558,0.645885,1.9352,Shrubland,1
20022,5/30/2016,0:00,7,1797.01,56.5359,0.260697,1.67337,Shrubland,1
20022,5/30/2016,20:00,1.8,1729.34,26.04,0.541612,0.111248,Shrubland,1
20022,6/1/2016,20:00,2.4,1608.33,46.2912,0.0145701,0.829918,Shrubland,1
20022,6/6/2016,20:00,3.8,1633.66,71.2451,1.92507,0.620206,Shrubland,1
20022,6/9/2016,0:00,3,1529.73,18.6776,1.14347,0.0103449,Sparsely Vegetated,1
20022,6/21/2016,4:00,1.8,1988.57,54.3743,1.26577,1.96404,Shrubland,1
20022,6/21/2016,8:00,1.8,2037.83,47.4373,1.36934,0.070706,Herbaceous-Shrub Steppe,1
20022,6/21/2016,12:00,1.8,2037.83,47.4373,1.36934,0.070706,Herbaceous-Shrub Steppe,1
20022,6/25/2016,0:00,2,1599.09,25.1302,0.375082,1.78069,Sparsely Vegetated,1
20034,6/3/2016,0:00,4.2,1630.64,101.425,1.9423,0.665221,Shrubland,1
20034,6/22/2016,0:00,4.4,1746.11,34.9094,1.9212,1.38909,Shrubland,1
20038,5/7/2016,0:00,3.6,2133.68,33.3812,0.0266727,1.22942,Shrubland,1
20038,5/8/2016,20:00,3,2248.32,71.0992,1.99998,0.994242,Shrubland,1
20038,5/11/2016,0:02,3.6,2112.26,55.2815,0.895207,0.00550598,Herbaceous-Shrub Steppe,1
20044,6/2/2016,4:00,2.2,1743.33,47.6339,0.228385,1.63609,Shrubland,1
20044,6/2/2016,8:00,6.4,1734.99,32.1643,0.567826,0.0982099,Shrubland,1
20044,6/2/2016,12:00,3.8,1725.14,46.8294,1.09861,0.00487339,Shrubland,1
20044,6/3/2016,0:00,4.2,1630.64,101.425,1.9423,0.665221,Shrubland,1
20044,6/6/2016,20:00,3.4,1595.4,69.1517,1.34561,0.0616235,Sparsely Vegetated,1
20044,6/15/2016,16:00,1.8,1927.86,66.8,0.905349,0.00448948,Shrubland,1
20044,6/15/2016,20:00,6.6,1917.81,69.4931,1.97742,0.788705,Shrubland,1
20044,6/16/2016,0:01,2.4,1890.26,84.5022,1.93084,0.634576,Shrubland,1
20038_17,5/3/2017,20:00,5.8,2089.78,27.3798,1.13602,0.00929374,Open Tree Canopy,1
20038_17,5/4/2017,4:00,3,2111.53,266.106,0.327384,0.260008,Herbaceous-Shrub Steppe,1
20038_17,5/4/2017,8:01,6,2081.78,256.724,1.39956,1.91671,Herbaceous-Shrub Steppe,1
20038_17,5/4/2017,12:00,3.4,2128.71,185.063,0.179327,1.5714,Herbaceous-Shrub Steppe,1
20038_17,5/4/2017,16:00,2.8,2138.22,63.2041,0.049539,1.31084,Shrubland,1
22951,4/13/2017,20:00,2.8,1785.04,19.1178,1.60349,1.79737,Shrubland,1
22951,4/14/2017,0:00,2.2,1742.92,30.9667,0.0614128,0.654958,Shrubland,1
22951,4/25/2017,20:00,2.2,1784.35,25.422,1.63815,1.76992,Shrubland,1
22952,5/7/2017,20:00,2.2,2220.64,73.102,1.60587,0.204434,Open Tree Canopy,1
22952,5/8/2017,16:00,4.2,2109.38,76.9018,2,0.999487,Open Tree Canopy,1
22952,5/9/2017,4:00,3.8,2182.42,105.913,1.35101,0.0636296,Shrubland,1
22952,5/9/2017,8:02,2.8,2182.42,105.913,1.35101,0.0636296,Shrubland,1
22952,5/10/2017,4:00,4.6,2140.52,108.946,1.87643,0.518476,Shrubland,1
22952,5/10/2017,8:00,2.2,2169.86,87.1539,0.150413,1.52745,Shrubland,1
22952,5/10/2017,12:00,2.2,2163.08,83.3325,0.458651,1.8408,Shrubland,1
22953,5/7/2017,0:00,3.8,1910.4,48.432,1.47157,0.118172,Shrubland,1
22953,5/7/2017,20:01,1.8,1995.57,69.7903,1.64715,1.76236,Open Tree Canopy,1
22953,5/8/2017,20:00,3,2167.99,41.1252,0.424829,1.81803,Open Tree Canopy,1
22953,5/12/2017,0:00,3.4,1726.96,56.484,1.57175,1.82043,Shrubland,1
20015,5/31/2016,0:00,3.6,1696.48,82.1128,0.669762,0.0561023,Shrubland,1
20015,5/31/2016,20:00,2.2,1739.07,71.2854,1.96544,0.739376,Shrubland,1
20015,6/2/2016,0:00,3.4,1821.37,39.1657,1.72384,1.68997,Shrubland,1
20015,6/3/2016,0:00,4.2,1659.29,50.4134,0.669993,0.0560216,Shrubland,1
20015,6/6/2016,16:00,3.8,1641.6,44.3967,1.79989,0.39985,Shrubland,1
20022,5/29/2016,0:00,3.2,1805.7,33.697,0.0719689,0.627497,Shrubland,1
20022,5/31/2016,0:00,8.4,1672.08,83.7795,0.722335,1.96068,Shrubland,1
20022,5/31/2016,20:00,3.6,1687.24,64.9611,1.95517,1.29607,Shrubland,1
20022,6/2/2016,20:00,2.2,1700.85,79.9091,1.27888,1.96033,Shrubland,1
20022,6/6/2016,0:01,4.4,1668.79,67.2616,0.114591,1.46481,Shrubland,1
20022,6/6/2016,8:00,3,1678.75,41.7761,1.97022,1.24221,Shrubland,1
20022,6/8/2016,0:00,3,1601.51,32.0287,0.286968,1.70113,Shrubland,1
20022,6/21/2016,16:00,3.8,1999.77,83.4954,0.645529,0.0649331,Shrubland,1
20022,6/22/2016,20:01,7.2,1734.77,78.9686,0.295303,1.70951,Shrubland,1
20034,6/2/2016,0:00,2.2,1753,104.4,0.0935268,1.42226,Shrubland,1
20034,6/6/2016,0:00,2.2,1584.36,47.0777,1.97297,0.769069,Sparsely Vegetated,1
20034,6/8/2016,0:00,2.4,1579.28,49.5563,1.09725,1.99526,Shrubland,1
20034,6/21/2016,20:00,3.2,1597.59,20.8134,1.68411,0.270617,Shrubland,1
20038,5/3/2016,0:00,2.6,2200.08,87.764,1.93318,0.640602,Open Tree Canopy,1
20038,5/5/2016,0:00,2.8,2120.55,117.71,1.95202,0.693958,Shrubland,1
20038,5/12/2016,20:00,5,2186.7,149.788,1.94062,1.33947,Open Tree Canopy,1
20044,5/31/2016,0:00,6,1692.58,47.8761,1.33261,0.0569346,Shrubland,1
20044,5/31/2016,20:00,2.2,1711.88,70.6353,1.54319,0.16039,Shrubland,1
20044,6/1/2016,0:00,3.4,1639.9,49.9773,1.74763,0.335884,Shrubland,1
20044,6/2/2016,20:00,2.6,1695.1,29.1238,1.40402,1.91475,Shrubland,1
20044,6/5/2016,0:00,2.2,1597.59,20.8134,1.68411,0.270617,Shrubland,1
20044,6/6/2016,16:00,2.8,1646.64,44.7594,1.22739,1.9738,Shrubland,1
20044,6/8/2016,0:00,4.8,1551.99,51.9262,1.01477,1.99989,Shrubland,1
20044,6/15/2016,4:00,1.6,1969.9,59.3464,1.70451,0.290303,Shrubland,1
20044,6/15/2016,8:00,1.6,1965.77,66.6174,0.258268,1.6707,Shrubland,1
20044,6/15/2016,12:00,2.6,1965.16,60.3532,1.98399,1.17823,Shrubland,1
20038_17,4/14/2017,0:00,3.6,2115.62,118.571,0.301176,1.71529,Shrubland,1
20038_17,5/4/2017,0:00,6.4,2162.11,93.8277,1.63424,0.226867,Herbaceous-Shrub Steppe,1
20038_17,5/5/2017,0:00,4.2,2026.87,60.9008,0.0010758,1.04637,Shrubland,1
20038_17,5/8/2017,20:00,4.6,2140.55,42.3488,1.96015,0.720501,Shrubland,1
20038_17,5/9/2017,4:00,2,2154.96,48.7636,1.2054,1.97868,Shrubland,1
22951,4/13/2017,16:00,2.2,1842.52,81.4911,1.85191,1.52369,Shrubland,1
22951,4/25/2017,0:00,2,1825.04,57.349,1.95633,1.29229,Shrubland,1
22951,5/6/2017,4:01,5,2104.57,123.467,0.36237,0.229657,Shrubland,1
22951,5/6/2017,8:01,3.2,2128.83,132.372,0.398889,0.200834,Shrubland,1
22951,5/6/2017,12:00,2.6,2128.83,132.372,0.398889,0.200834,Shrubland,1
22952,5/7/2017,4:00,4.8,2171.07,107.468,1.92026,1.39131,Shrubland,1
22952,5/7/2017,12:00,2.4,2161.53,99.6868,1.7789,1.62715,Shrubland,1
22952,5/7/2017,16:00,2.8,2175.49,59.4844,0.241895,0.347868,Shrubland,1
22952,5/8/2017,20:00,2.8,2203.69,64.0702,0.829587,0.0146273,Sparsely Vegetated,1
22952,5/10/2017,16:00,2.6,2233.34,90.7879,1.39013,0.0792381,Open Tree Canopy,1
20015,5/31/2016,4:00,3.2,1756.33,93.9612,1.01543,1.99988,Shrubland,1
20015,5/31/2016,8:00,7.4,1728.16,101.534,0.3088,1.72266,Shrubland,1
20015,5/31/2016,12:00,2.8,1732.54,79.5212,0.667695,1.94317,Shrubland,1
20015,5/31/2016,16:00,3.4,1720.57,119.904,0.522674,1.87873,Shrubland,1
20015,6/1/2016,0:00,2.8,1758,90.9252,1.91239,0.590681,Shrubland,1
20015,6/1/2016,4:00,2.6,1776.4,60.6169,0.793473,0.0215592,Shrubland,1
20015,6/1/2016,8:00,7,1779.15,55.6432,1.64981,1.7601,Shrubland,1
20015,6/1/2016,12:00,3.4,1755.16,74.9455,0.709123,1.95676,Shrubland,1
20015,6/1/2016,16:02,5.4,1761.02,90.8921,0.111378,1.45864,Shrubland,1
20015,6/1/2016,20:00,2.2,1758,90.9252,1.91239,0.590681,Shrubland,1
20015,6/6/2016,4:00,3,1770.34,74.276,1.04088,0.000836015,Shrubland,1
20015,6/6/2016,8:00,3,1720.57,119.904,0.522674,1.87873,Shrubland,1
20015,6/6/2016,12:00,6,1727.85,91.9414,1.3173,0.0516754,Shrubland,1
20015,6/8/2016,0:01,4.8,1633.93,32.7689,1.19544,1.98072,Shrubland,1
20015,6/8/2016,4:00,2.4,1733.54,76.519,1.24043,1.97067,Shrubland,1
20015,6/8/2016,8:00,3.4,1722.72,91.8345,1.99262,0.878731,Shrubland,1
20015,6/8/2016,12:00,2.6,1738.5,84.104,0.109835,1.45564,Shrubland,1
20022,5/26/2016,0:00,5.2,2332.26,41.4578,1.0132,1.99991,Shrubland,1
20022,5/29/2016,4:00,3.2,1788.63,215.233,0.226035,0.366772,Shrubland,1
20022,5/29/2016,8:00,2.8,1803.06,198.246,1.383,1.92375,Shrubland,1
20022,5/29/2016,12:00,3.6,1781.22,143.742,1.99999,1.00464,Shrubland,1
20022,5/31/2016,4:00,4.2,1743.33,81.0676,0.928062,1.99741,Shrubland,1
20022,5/31/2016,8:00,3.4,1716.47,83.2496,0.719727,0.0400795,Shrubland,1
20022,5/31/2016,12:00,2.8,1730.81,74.3447,1.73961,0.32696,Shrubland,1
20022,5/31/2016,16:00,3.2,1730.81,74.3447,1.73961,0.32696,Shrubland,1
20022,6/1/2016,4:00,2.6,1742.29,104.948,0.22687,0.365752,Shrubland,1
20022,6/1/2016,8:00,7.6,1754.85,92.8617,0.0610904,0.655836,Shrubland,1
20022,6/1/2016,12:00,3.6,1761.13,47.1403,0.704661,1.95539,Shrubland,1
20022,6/1/2016,16:00,3.4,1744.71,71.3758,1.19507,1.98079,Shrubland,1
20022,6/2/2016,0:00,2.2,1718.83,60.5188,1.5194,1.85453,Shrubland,1
20022,6/2/2016,4:01,2.4,1760.93,63.8783,0.292422,1.70664,Shrubland,1
20022,6/2/2016,8:00,6.4,1764.3,73.6748,1.6531,1.75727,Shrubland,1
20022,6/2/2016,12:00,3.6,1747.63,82.7602,1.9986,1.05298,Shrubland,1
20022,6/2/2016,16:00,2.2,1803.85,84.6351,1.43568,0.0998974,Shrubland,1
20022,6/3/2016,4:00,2.8,1718.7,86.9042,1.84387,0.463445,Shrubland,1
20022,6/3/2016,8:00,8.6,1712.67,94.6901,0.898318,1.99482,Shrubland,1
20022,6/3/2016,12:00,2.8,1716.88,108.438,0.875349,1.9922,Shrubland,1
20022,6/3/2016,16:00,4.2,1783.2,74.3118,1.05234,1.99863,Shrubland,1
20022,6/5/2016,4:00,3,1806.59,75.4572,0.792662,1.97827,Shrubland,1
20022,6/5/2016,8:00,2.4,1806.59,75.4572,0.792662,1.97827,Shrubland,1
20022,6/5/2016,16:01,2.4,1788.68,75.0844,0.250341,0.338175,Shrubland,1
20022,6/6/2016,4:00,2.4,1716.47,83.2496,0.719727,0.0400795,Shrubland,1
20022,6/6/2016,12:00,2.6,1690.32,69.8994,1.2586,1.96598,Shrubland,1
20022,6/6/2016,16:00,3.2,1697.48,85.0884,1.64934,0.2395,Shrubland,1
20022,6/10/2016,4:00,5,1759.32,90.8088,0.842822,0.0124297,Shrubland,1
20022,6/10/2016,8:00,3,1780.7,155.618,1.70503,1.70918,Shrubland,1
20022,6/10/2016,12:00,3.6,1765.92,67.9453,0.053427,0.67751,Shrubland,1
20022,6/19/2016,4:00,1.6,1819.52,65.2442,1.05824,1.9983,Shrubland,1
20022,6/19/2016,8:00,2.8,1816.3,83.9255,0.476482,0.147985,Shrubland,1
20022,6/19/2016,12:00,3,1816.3,83.9255,0.476482,0.147985,Shrubland,1
20022,6/20/2016,4:00,2.4,1846.54,123.271,0.000464916,1.03049,Open Tree Canopy,1
20022,6/20/2016,8:00,2.2,1832.03,99.3843,0.764297,1.97183,Shrubland,1
20022,6/20/2016,12:00,2.6,1850.35,41.7834,0.0574814,1.33415,Shrubland,1
20022,6/22/2016,4:00,2.2,1832.45,51.0663,0.894897,1.99446,Shrubland,1
20022,6/22/2016,8:00,2.6,1832.45,51.0663,0.894897,1.99446,Shrubland,1
20022,6/22/2016,12:00,3.4,1829.36,172.319,1.30573,1.95212,Shrubland,1
20022,6/23/2016,0:00,5.4,1836.76,75.8542,1.96482,0.73708,Shrubland,1
20022,6/23/2016,4:00,2.6,1854.3,138.137,0.342342,0.246684,Open Tree Canopy,1
20022,6/23/2016,8:00,2.6,1864.98,72.0366,0.243793,0.345668,Shrubland,1
20034,5/31/2016,0:01,4.4,1784.21,21.3961,0.416614,0.187805,Shrubland,1
20038,5/4/2016,0:00,2.6,2056.84,74.6221,1.86032,0.490252,Shrubland,1
20038,5/4/2016,20:00,2.4,2067.93,82.9267,0.30669,1.72064,Shrubland,1
20044,5/31/2016,4:00,2.6,1742.29,104.948,0.22687,0.365752,Shrubland,1
20044,5/31/2016,8:00,3.4,1720.57,119.904,0.522674,1.87873,Shrubland,1
20044,5/31/2016,12:00,2.2,1714.45,101.295,1.3076,1.95151,Shrubland,1
20044,5/31/2016,16:00,3.4,1724.54,74.702,1.31026,0.0493469,Shrubland,1
20044,6/1/2016,4:01,2.6,1736.95,126.229,1.55594,0.168779,Shrubland,1
20044,6/1/2016,8:00,7,1749.7,61.4903,1.18427,1.98288,Shrubland,1
20044,6/1/2016,12:01,4.4,1755.16,74.9455,0.709123,1.95676,Shrubland,1
20044,6/1/2016,16:00,3.4,1736.95,126.229,1.55594,0.168779,Shrubland,1
20044,6/1/2016,20:00,2.2,1755.24,80.6545,0.182497,1.57592,Shrubland,1
20044,6/2/2016,0:00,4.6,1807.32,34.2849,1.98381,1.17919,Shrubland,1
20044,6/2/2016,16:01,3,1774.99,58.5811,1.22779,0.026289,Shrubland,1
20044,6/3/2016,4:00,2.6,1733.54,76.519,1.24043,1.97067,Shrubland,1
